filename;width;height;class;xmin;ymin;xmax;ymax
04802a6c2.jpg;1600;256;marking;204;63;580;147
0482ee1d6.jpg;1600;256;marking;60;79;599;216
0483ecae0.jpg;1600;256;marking;43;126;555;240
0489a64d7.jpg;1600;256;marking;588;57;987;158
048d14d3f.jpg;1600;256;marking;460;150;637;255
048e8f015.jpg;1600;256;marking;603;140;981;236
04985b2a8.jpg;1600;256;marking;140;83;383;227
0498abd18.jpg;1600;256;marking;14;201;130;253
049bad998.jpg;1600;256;marking;512;70;1152;212
049fb17a1.jpg;1600;256;marking;52;51;232;104
04a06d744.jpg;1600;256;marking;1033;99;1348;211
04a4777e9.jpg;1600;256;marking;1211;33;1511;166
04a5009fa.jpg;1600;256;marking;210;131;546;206
04a5d5763.jpg;1600;256;marking;584;101;804;179
04ac89bbc.jpg;1600;256;marking;1178;76;1412;145
04add8f93.jpg;1600;256;marking;155;125;299;189
04b0f819d.jpg;1600;256;marking;653;42;925;163
04bb7b026.jpg;1600;256;marking;1053;60;1245;145
04c3aade7.jpg;1600;256;marking;1099;172;1271;248
04cc40fce.jpg;1600;256;marking;999;57;1370;151
04d3453a4.jpg;1600;256;marking;227;145;570;232
04d49c95d.jpg;1600;256;marking;1187;125;1307;196
04d527562.jpg;1600;256;marking;926;9;1406;116
04e15fdc1.jpg;1600;256;marking;566;121;704;203
04e23e414.jpg;1600;256;marking;686;86;1130;218
04e73b12f.jpg;1600;256;marking;952;77;1204;189
04fa19d59.jpg;1600;256;marking;951;137;1091;199
050edacec.jpg;1600;256;marking;523;6;1069;145
05118ab76.jpg;1600;256;marking;312;32;528;160
0514d0f42.jpg;1600;256;marking;391;37;567;115
05172e316.jpg;1600;256;marking;1127;94;1331;185
05184e71b.jpg;1600;256;marking;183;106;375;220
0518e79e9.jpg;1600;256;marking;157;116;343;171
0519989b3.jpg;1600;256;marking;1206;183;1322;235
051f0d825.jpg;1600;256;marking;959;8;1335;92
0526d780c.jpg;1600;256;marking;571;66;723;134
052838084.jpg;1600;256;marking;471;116;636;214
05288f642.jpg;1600;256;marking;725;74;993;193
052ac9a54.jpg;1600;256;marking;889;94;1051;142
052cc2a0f.jpg;1600;256;marking;155;102;515;209
0534f1b45.jpg;1600;256;marking;577;62;993;154
05396b495.jpg;1600;256;marking;974;89;1114;151
053bf4b5f.jpg;1600;256;marking;79;113;254;175
054190eb2.jpg;1600;256;marking;479;118;1071;250
05431e2d2.jpg;1600;256;marking;793;10;1346;150
0549ad8ba.jpg;1600;256;marking;945;24;1209;83
054d1650d.jpg;1600;256;marking;553;57;701;123
054fad516.jpg;1600;256;marking;468;31;648;138
05554c6d9.jpg;1600;256;marking;368;19;544;97
055ea67b0.jpg;1600;256;marking;282;26;516;165
05646491c.jpg;1600;256;marking;524;92;929;236
056c957b5.jpg;1600;256;marking;790;53;1175;190
056e34021.jpg;1600;256;marking;1083;86;1228;138
057753630.jpg;1600;256;marking;345;99;725;234
0582ac66c.jpg;1600;256;marking;1276;60;1464;144
05877f855.jpg;1600;256;marking;71;129;254;237
058aa1478.jpg;1600;256;marking;100;126;310;250
058f6a9c6.jpg;1600;256;marking;1060;70;1300;155
059000a4f.jpg;1600;256;marking;393;132;680;205
05931810f.jpg;1600;256;marking;195;24;525;141
059750041.jpg;1600;256;marking;816;75;1432;212
05a024a74.jpg;1600;256;marking;1011;56;1256;143
05affe001.jpg;1600;256;marking;1213;15;1445;67
05b277fe6.jpg;1600;256;marking;651;138;879;206
05b847b1f.jpg;1600;256;marking;216;57;762;196
05b8ed770.jpg;1600;256;marking;1184;158;1268;208
05bb18957.jpg;1600;256;marking;469;47;628;141
05bc27672.jpg;1600;256;marking;602;79;1122;195
05c041cae.jpg;1600;256;marking;214;90;766;213
05c05ea43.jpg;1600;256;marking;1005;110;1432;218
05d6bccf8.jpg;1600;256;marking;547;111;733;166
05d93a09f.jpg;1600;256;marking;754;93;1042;157
05e054571.jpg;1600;256;marking;1276;108;1456;215
05f5e7366.jpg;1600;256;marking;1069;165;1413;241
05f9ab059.jpg;1600;256;marking;1197;193;1477;255
06010432e.jpg;1600;256;marking;99;17;414;97
0603c2340.jpg;1600;256;marking;608;144;823;220
0606395c5.jpg;1600;256;marking;428;94;828;183
0613c11b3.jpg;1600;256;marking;1021;149;1147;224
061c3401a.jpg;1600;256;marking;925;24;1359;134
062167783.jpg;1600;256;marking;665;83;987;165
0622e38c0.jpg;1600;256;marking;1206;37;1591;174
0634275a6.jpg;1600;256;marking;217;98;673;199
063571c5c.jpg;1600;256;marking;102;154;306;214
063687351.jpg;1600;256;marking;284;49;718;159
063b5dcbe.jpg;1600;256;marking;613;60;736;133
063fa1630.jpg;1600;256;marking;608;158;863;249
06408d355.jpg;1600;256;marking;57;51;173;103
064151eee.jpg;1600;256;marking;949;43;1221;164
0645d69f9.jpg;1600;256;marking;525;169;630;231
064abd7c5.jpg;1600;256;marking;829;35;1319;159
065b9097b.jpg;1600;256;marking;793;87;1094;163
066b9220c.jpg;1600;256;marking;349;78;621;199
066bed8c1.jpg;1600;256;marking;290;97;640;221
066ecd182.jpg;1600;256;marking;685;105;1141;240
06706aba1.jpg;1600;256;marking;637;139;957;210
06713b712.jpg;1600;256;marking;343;101;910;245
0676cc4a1.jpg;1600;256;marking;141;117;597;252
068587112.jpg;1600;256;marking;27;1;195;101
068698697.jpg;1600;256;marking;216;143;622;246
0693ae6fd.jpg;1600;256;marking;111;146;311;235
0696cfa05.jpg;1600;256;marking;1212;136;1467;227
0698ffa7a.jpg;1600;256;marking;863;19;983;90
06a01c775.jpg;1600;256;marking;532;62;1099;206
06a86ee90.jpg;1600;256;marking;172;123;538;231
06ab5c48e.jpg;1600;256;marking;500;15;705;88
06ad83bac.jpg;1600;256;marking;690;130;966;253
06ae96c30.jpg;1600;256;marking;597;130;845;185
06aed81ba.jpg;1600;256;marking;919;102;1327;193
06b04779f.jpg;1600;256;marking;414;50;990;178
06b384e78.jpg;1600;256;marking;509;39;740;176
06b49e34f.jpg;1600;256;marking;38;180;131;235
06be52dfd.jpg;1600;256;marking;534;59;746;153
06c2d79b1.jpg;1600;256;marking;112;55;688;183
06d0fbb0c.jpg;1600;256;marking;1127;60;1403;142
06d3a99cb.jpg;1600;256;marking;670;162;838;237
06dc73f58.jpg;1600;256;marking;784;35;1042;111
06e099136.jpg;1600;256;marking;1192;155;1336;219
06e5521bc.jpg;1600;256;marking;1264;56;1402;138
06e55cb16.jpg;1600;256;marking;1211;133;1523;202
06e6582af.jpg;1600;256;marking;450;25;720;121
06e6e7a8c.jpg;1600;256;marking;470;75;806;150
06e7b157a.jpg;1600;256;marking;203;149;581;245
06e803ff6.jpg;1600;256;marking;249;85;578;169
06eb68728.jpg;1600;256;marking;938;112;1498;236
06ebfef3d.jpg;1600;256;marking;281;139;551;235
06f06e101.jpg;1600;256;marking;786;52;1362;180
06f52f4dd.jpg;1600;256;marking;873;110;1217;186
06fb3a6e5.jpg;1600;256;marking;866;167;1174;245
070037b64.jpg;1600;256;marking;939;28;1387;128
070f0733c.jpg;1600;256;marking;936;120;1111;182
0712fbd90.jpg;1600;256;marking;1253;118;1583;216
07134bc11.jpg;1600;256;marking;1357;97;1525;197
071d4562e.jpg;1600;256;marking;656;48;840;130
072135c11.jpg;1600;256;marking;1216;115;1381;174
0728b2ac9.jpg;1600;256;marking;929;80;1216;153
0739e9688.jpg;1600;256;marking;110;9;614;121
0757665c0.jpg;1600;256;marking;308;73;852;194
075ae68f4.jpg;1600;256;marking;295;65;463;165
07611b0a1.jpg;1600;256;marking;157;81;307;170
07732248e.jpg;1600;256;marking;795;145;1000;218
0773c1d35.jpg;1600;256;marking;300;113;459;207
0774ee747.jpg;1600;256;marking;457;26;841;140
078662bf4.jpg;1600;256;marking;6;75;606;208
078b924cd.jpg;1600;256;marking;1134;186;1324;254
078cb6932.jpg;1600;256;marking;893;1;1341;101
078e8abfb.jpg;1600;256;marking;278;129;500;195
078f4f53a.jpg;1600;256;marking;671;185;888;240
0792723f1.jpg;1600;256;marking;709;54;1220;184
07988700a.jpg;1600;256;marking;1083;45;1342;111
079ff61ce.jpg;1600;256;marking;171;146;611;244
07a238cf0.jpg;1600;256;marking;217;114;657;212
07a5651ce.jpg;1600;256;marking;929;26;1331;145
07ab05fc1.jpg;1600;256;marking;204;44;694;168
07abc49a1.jpg;1600;256;marking;892;197;988;254
07b1a9644.jpg;1600;256;marking;521;36;797;118
07b627cb9.jpg;1600;256;marking;490;64;758;183
07ba16aba.jpg;1600;256;marking;518;23;896;135
07ba66beb.jpg;1600;256;marking;765;102;1073;239
07c8ba1d5.jpg;1600;256;marking;912;114;1360;228
07cb6d544.jpg;1600;256;marking;327;34;435;98
07cb85a8d.jpg;1600;256;marking;1430;144;1544;212
07cbfd1f8.jpg;1600;256;marking;650;148;1063;253
07cd0a3e9.jpg;1600;256;marking;951;52;1281;169
07d589794.jpg;1600;256;marking;865;61;1061;148
07e6bbef3.jpg;1600;256;marking;145;132;490;255
07e8fca73.jpg;1600;256;marking;1115;58;1346;117
07edbd095.jpg;1600;256;marking;767;170;942;232
07edcfc26.jpg;1600;256;marking;441;103;749;181
07edd4209.jpg;1600;256;marking;918;120;1212;207
07ee5cbb2.jpg;1600;256;marking;1010;48;1563;188
07fb457f6.jpg;1600;256;marking;734;93;998;210
07fc13b34.jpg;1600;256;marking;31;37;220;149
07fd9f3e6.jpg;1600;256;marking;985;95;1243;171
080906d34.jpg;1600;256;marking;199;99;416;154
080d6f77f.jpg;1600;256;marking;10;32;246;137
0817e2da4.jpg;1600;256;marking;205;121;535;219
0821136d7.jpg;1600;256;marking;298;46;781;169
0824aaa5d.jpg;1600;256;marking;430;9;633;61
0829af407.jpg;1600;256;marking;146;12;350;72
082ad405c.jpg;1600;256;marking;30;17;630;150
083134687.jpg;1600;256;marking;530;148;685;203
08316ae4c.jpg;1600;256;marking;1062;99;1412;223
0832de752.jpg;1600;256;marking;866;46;1178;115
083543e99.jpg;1600;256;marking;874;59;1174;166
0841074c1.jpg;1600;256;marking;835;72;1220;209
0849ea9f1.jpg;1600;256;marking;698;88;878;152
084abb378.jpg;1600;256;marking;201;185;473;245
084e8ba74.jpg;1600;256;marking;142;37;597;153
084f5eb25.jpg;1600;256;marking;1063;65;1459;182
0854a9de6.jpg;1600;256;marking;752;132;1039;205
0855026b4.jpg;1600;256;marking;187;41;425;101
08580fb3f.jpg;1600;256;marking;1080;138;1410;236
0858830b6.jpg;1600;256;marking;797;25;1002;98
085a9eea6.jpg;1600;256;marking;496;54;826;171
085bcd104.jpg;1600;256;marking;925;101;1108;209
08605c0eb.jpg;1600;256;marking;5;17;365;145
08658acdf.jpg;1600;256;marking;508;46;976;185
086739d4f.jpg;1600;256;marking;344;32;664;146
0868a7540.jpg;1600;256;marking;185;113;405;211
086a99079.jpg;1600;256;marking;369;12;627;88
086b21b4a.jpg;1600;256;marking;280;100;688;221
086bf54f4.jpg;1600;256;marking;1290;21;1577;94
087dcd5e0.jpg;1600;256;marking;485;36;710;169
08808b1a2.jpg;1600;256;marking;1067;27;1257;95
08852b69d.jpg;1600;256;marking;377;102;608;161
0888e6a84.jpg;1600;256;marking;945;94;1257;233
088a6bb94.jpg;1600;256;marking;353;115;554;234
088aee82e.jpg;1600;256;marking;700;67;860;138
088ecc915.jpg;1600;256;marking;918;25;1238;167
08903b459.jpg;1600;256;marking;21;70;301;194
089f6b895.jpg;1600;256;marking;1115;68;1455;189
08a1a079b.jpg;1600;256;marking;1019;8;1369;132
08acc380f.jpg;1600;256;marking;476;147;875;248
08b10468d.jpg;1600;256;marking;1213;8;1459;81
08b40a161.jpg;1600;256;marking;687;93;1184;219
08b539d11.jpg;1600;256;marking;884;81;1254;213
08b99532a.jpg;1600;256;marking;783;143;919;203
08bbebd35.jpg;1600;256;marking;314;86;738;180
08c187198.jpg;1600;256;marking;339;101;664;217
08c8229e3.jpg;1600;256;marking;674;29;926;104
08cb2b899.jpg;1600;256;marking;986;138;1376;254
08d80d51a.jpg;1600;256;marking;242;0;716;140
08de8df60.jpg;1600;256;marking;138;17;594;118
08e148869.jpg;1600;256;marking;492;160;820;233
08e21ba66.jpg;1600;256;marking;1121;22;1304;130
08e3aadde.jpg;1600;256;marking;31;5;118;57
08eb55937.jpg;1600;256;marking;213;75;773;217
08f37071a.jpg;1600;256;marking;675;160;878;212
08f5bdf67.jpg;1600;256;marking;484;99;792;177
08f5c0997.jpg;1600;256;marking;274;41;841;185
08f5d5a29.jpg;1600;256;marking;1051;148;1219;223
08fc8dc5d.jpg;1600;256;marking;128;64;448;206
0909fc5fc.jpg;1600;256;marking;36;139;361;255
090a6a4b5.jpg;1600;256;marking;562;87;940;183
09140dda7.jpg;1600;256;marking;1046;125;1590;246
091d21109.jpg;1600;256;marking;215;41;445;123
091fcc239.jpg;1600;256;marking;1296;106;1562;174
0920a07c6.jpg;1600;256;marking;1405;33;1531;108
092145f0c.jpg;1600;256;marking;466;44;754;129
0929b3d8f.jpg;1600;256;marking;503;168;638;216
092c1f666.jpg;1600;256;marking;1031;97;1388;188
09323504a.jpg;1600;256;marking;227;22;577;111
0934b8bff.jpg;1600;256;marking;1195;148;1480;249
093ec1c68.jpg;1600;256;marking;1153;150;1433;212
094281d26.jpg;1600;256;marking;943;133;1487;254
0944fc8b7.jpg;1600;256;marking;277;131;601;227
094b155b4.jpg;1600;256;marking;761;86;921;143
094fd70ea.jpg;1600;256;marking;42;66;216;118
0951f3e9a.jpg;1600;256;marking;197;3;470;72
09552b326.jpg;1600;256;marking;868;128;1004;188
095c6bcdc.jpg;1600;256;marking;807;32;1269;149
09622a856.jpg;1600;256;marking;731;113;953;179
09627b1bf.jpg;1600;256;marking;386;43;706;185
096465b41.jpg;1600;256;marking;716;173;902;228
096701230.jpg;1600;256;marking;1315;201;1489;253
096e9d26a.jpg;1600;256;marking;444;96;829;194
0970201e2.jpg;1600;256;marking;1261;135;1369;199
097311f2c.jpg;1600;256;marking;1069;60;1543;200
09757b84e.jpg;1600;256;marking;701;167;845;252
097eaf94c.jpg;1600;256;marking;968;57;1373;201
0984c380f.jpg;1600;256;marking;643;48;1227;178
0986968be.jpg;1600;256;marking;938;61;1150;155
0988e13e7.jpg;1600;256;marking;731;46;1109;158
098935502.jpg;1600;256;marking;468;171;696;239
09909c535.jpg;1600;256;marking;104;120;512;241
099465815.jpg;1600;256;marking;548;57;770;123
0999e53af.jpg;1600;256;marking;455;32;602;119
099e4e39a.jpg;1600;256;marking;961;109;1481;225
09a3a5730.jpg;1600;256;marking;140;77;336;164
09a64bae9.jpg;1600;256;marking;36;61;480;193
09b2001b6.jpg;1600;256;marking;553;85;703;174
09b26a624.jpg;1600;256;marking;887;102;1004;171
09b428fe0.jpg;1600;256;marking;1103;160;1503;249
09b8f16ad.jpg;1600;256;marking;273;72;468;141
09bb26d69.jpg;1600;256;marking;102;97;270;147
09bb99140.jpg;1600;256;marking;162;46;762;179
09c4ca5ef.jpg;1600;256;marking;54;61;450;178
09d4ee8a5.jpg;1600;256;marking;1124;69;1292;119
09d70d8f0.jpg;1600;256;marking;869;20;1244;153
09d7dba1b.jpg;1600;256;marking;731;138;1013;222
09d84ff22.jpg;1600;256;marking;936;63;1191;154
09dd555c8.jpg;1600;256;marking;1000;34;1546;173
09e06e897.jpg;1600;256;marking;603;17;928;133
